LATITUDE,LONGITUD,ST_CASE,VE_TOTAL,DAY,MONTH,FATALS,DRUNK_DR,State
28.1074,-82.3756,120100,1,21,1,1,1,12
29.2098,-82.1426,120101,2,21,1,1,0,12
27.4713,-81.4431,120102,2,21,1,1,0,12
26.0051,-80.1670,120103,1,21,1,1,1,12
26.6976,-81.7726,120104,2,9,1,1,0,12
27.1305,-82.4535,120105,2,21,1,1,0,12
26.2471,-80.1014,120106,1,21,1,1,0,12
30.2890,-81.5591,120107,1,21,1,1,0,12
27.9854,-81.7486,120108,2,21,1,1,0,12
27.9961,-82.4594,120109,2,21,1,1,0,12
26.1686,-81.0755,120110,3,22,1,1,0,12
29.9797,-81.3625,120111,2,22,1,1,0,12
26.7506,-80.0902,120112,2,22,1,1,1,12
30.5208,-87.2132,120113,2,22,1,1,0,12
25.8462,-80.2335,120114,2,22,1,1,0,12
26.3596,-80.1019,120115,1,23,1,1,0,12
30.4113,-86.7518,120117,2,23,1,1,1,12
25.8979,-80.3336,120118,1,23,1,1,0,12
28.9663,-81.6603,120119,1,24,1,1,1,12
30.8808,-85.5252,120120,2,24,1,4,0,12
25.0110,-80.5156,120121,1,24,1,1,1,12
29.0699,-81.0113,120122,1,24,1,1,0,12
30.2463,-83.0470,120123,2,24,1,1,0,12
30.5505,-87.3377,120124,1,24,1,1,1,12
29.2025,-82.1844,120125,1,24,1,1,0,12
30.4759,-86.5978,120126,2,25,1,1,0,12
26.4393,-80.0905,120127,2,25,1,1,0,12
26.2704,-81.7375,120128,1,25,1,2,0,12
26.6406,-81.8562,120129,2,25,1,1,0,12
26.6230,-81.9397,120130,1,25,1,1,1,12
28.2788,-81.4717,120131,3,25,1,1,0,12
30.4783,-84.1007,120132,2,26,1,1,0,12
25.7732,-80.1955,120134,1,26,1,1,0,12
25.7982,-80.2316,120135,1,27,1,1,0,12
30.0882,-81.6313,120136,2,27,1,1,0,12
28.3735,-82.6355,120137,1,27,1,1,0,12
27.9984,-82.3417,120138,2,27,1,1,0,12
26.6355,-80.0566,120139,2,28,1,1,0,12
30.4905,-87.2603,120140,2,28,1,1,0,12
28.3574,-80.6623,120141,2,28,1,1,1,12
27.8461,-82.3576,120142,2,28,1,1,1,12
28.4733,-81.3050,120143,1,28,1,1,1,12
27.9815,-82.5093,120144,1,28,1,1,0,12
30.5212,-87.2732,120145,1,29,1,1,0,12
30.2749,-81.7555,120146,1,29,1,1,0,12
30.1106,-81.7156,120147,1,29,1,1,0,12
29.1674,-81.0470,120148,1,29,1,1,0,12
28.0851,-80.6216,120149,2,29,1,1,0,12
30.7719,-85.5499,120150,1,29,1,1,0,12
30.3747,-86.2544,120151,3,30,1,1,1,12
26.8997,-80.1028,120152,2,30,1,1,0,12
30.4097,-87.2863,120153,1,30,1,1,0,12
28.6323,-82.3597,120154,1,30,1,1,1,12
29.5732,-81.6356,120155,2,30,1,1,1,12
30.2641,-81.8554,120157,2,30,1,1,0,12
26.1359,-80.2233,120158,2,30,1,1,0,12
30.4928,-84.3241,120159,2,31,1,1,1,12
28.3897,-82.6689,120160,2,31,1,1,1,12
27.4549,-80.3651,120161,1,31,1,2,1,12
29.3743,-82.4558,120162,2,31,1,3,0,12
26.2507,-80.4727,120163,1,31,1,1,0,12
26.4811,-81.9495,120164,2,31,1,1,1,12
26.2081,-80.2056,120165,2,31,1,2,0,12
27.9968,-82.5598,120166,1,31,1,1,0,12
30.5744,-82.7908,120167,1,1,2,1,1,12
26.7260,-80.6513,120168,1,1,2,1,1,12
26.4449,-81.6598,120169,1,1,2,2,1,12
30.5024,-87.1821,120170,1,1,2,2,0,12
25.7848,-80.2391,120171,2,1,2,1,1,12
25.7290,-80.4196,120172,2,2,2,1,0,12
25.6425,-80.3735,120174,1,2,2,1,0,12
27.8713,-82.6715,120175,1,2,2,1,0,12
30.3186,-85.4582,120176,1,3,2,1,0,12
27.0188,-80.4645,120177,1,3,2,1,0,12
29.6578,-82.1848,120178,1,4,2,1,1,12
26.5246,-81.588,120179,1,4,2,1,0,12
28.4615,-82.5402,120180,2,4,2,1,0,12
27.8370,-82.6639,120181,3,4,2,1,0,12
30.2207,-81.5857,120182,1,4,2,1,1,12
28.9147,-80.8996,120183,1,5,2,1,1,12
28.0516,-82.4148,120184,1,5,2,1,0,12
28.0325,-82.3878,120185,1,6,2,1,1,12
30.0141,-82.1904,120186,1,6,2,1,1,12
30.1589,-82.6678,120187,1,6,2,1,1,12
25.4686,-80.4531,120188,2,6,2,1,0,12
28.0138,-82.2530,120189,1,7,2,1,1,12
28.1989,-81.5824,120190,2,7,2,2,0,12
30.5737,-84.1231,120191,1,7,2,1,0,12
27.9595,-82.3729,120192,2,7,2,1,0,12
28.4584,-81.3656,120193,2,7,2,2,1,12
26.1570,-80.7694,120194,1,8,2,1,0,12
26.4349,-81.7786,120195,1,8,2,1,0,12
28.8945,-82.0951,120196,1,8,2,1,0,12
25.9226,-80.2137,120197,2,8,2,1,0,12
30.3976,-81.7258,120199,3,8,2,1,1,12
25.7324,-80.2542,120200,1,8,2,1,0,12
30.3272,-81.5859,120202,1,10,2,1,0,12
28.1178,-81.9081,120203,2,10,2,1,0,12
30.3326,-81.7310,120204,1,11,2,1,0,12
27.9494,-82.4016,120205,2,11,2,1,0,12
27.4870,-80.3506,120206,1,12,2,1,0,12
29.4719,-82.8589,120207,2,12,2,1,1,12
28.0194,-82.7496,120208,3,12,2,1,0,12
28.1349,-81.9132,120209,2,13,2,1,0,12
29.9580,-81.4633,120210,2,13,2,1,2,12
26.4620,-80.1585,120211,1,30,1,1,0,12
26.7592,-80.0939,120212,1,13,2,1,0,12
27.4692,-82.6854,120213,1,14,2,1,0,12
25.9909,-80.2474,120214,3,14,2,1,0,12
27.7754,-81.1204,120215,2,15,2,1,0,12
28.1178,-82.7646,120217,3,16,2,1,1,12
26.2598,-80.1641,120218,1,16,2,1,0,12
26.1353,-80.1784,120219,2,16,2,1,1,12
25.7333,-80.3028,120220,2,16,2,1,0,12
26.1446,-80.3426,120221,1,17,2,1,1,12
27.7823,-80.4521,120222,2,17,2,1,0,12
27.2784,-80.2437,120223,2,17,2,1,0,12
28.8878,-81.6869,120225,2,18,2,1,0,12
28.0158,-81.7267,120226,1,18,2,1,0,12
28.5000,-81.4277,120227,1,19,2,1,0,12
28.4530,-82.3504,120228,1,31,1,1,1,12
28.1523,-81.7327,120229,3,10,2,1,0,12
29.5113,-82.1012,120231,1,18,2,1,0,12
26.1371,-80.2299,120232,1,18,2,1,0,12
30.6189,-81.6510,120233,2,18,2,1,0,12
28.5531,-81.3626,120234,1,21,2,1,0,12
28.4304,-80.8381,120235,1,21,2,1,1,12
26.6822,-81.8974,120236,1,21,2,1,0,12
30.7269,-87.3495,120237,1,21,2,1,0,12
25.8341,-80.2057,120238,2,21,2,1,0,12
30.3728,-81.6658,120239,1,22,2,1,1,12
26.7336,-81.3800,120240,1,22,2,1,1,12
29.8030,-81.2651,120241,1,22,2,1,0,12
30.5997,-87.3139,120242,1,22,2,1,0,12
30.3221,-81.5586,120243,1,22,2,1,1,12
29.3912,-81.6387,120244,1,22,2,1,1,12
27.9814,-82.3349,120245,1,23,2,1,0,12
26.6172,-81.6758,120246,1,23,2,1,0,12
29.017,-81.4955,120247,2,23,2,2,0,12
27.0498,-82.3932,120248,1,24,2,1,0,12
29.0257,-82.0665,120249,3,22,2,1,1,12
28.5533,-82.3026,120250,1,24,2,1,0,12
28.0204,-82.1752,120251,2,25,2,1,0,12
28.5764,-81.4513,120252,1,25,2,1,0,12
24.6917,-81.1950,120253,3,25,2,1,0,12
25.9266,-80.2445,120254,2,26,2,1,1,12
29.6539,-83.1764,120255,2,26,2,1,1,12
26.2185,-80.1703,120256,1,25,2,1,0,12
28.1368,-81.9097,120257,2,25,2,1,1,12
30.6239,-81.6514,120258,1,26,2,1,0,12
26.1872,-80.2975,120259,2,27,2,1,0,12
26.4899,-81.9432,120260,1,27,2,1,1,12
25.1550,-80.3879,120261,2,28,2,1,1,12
30.3758,-87.1167,120262,2,20,2,1,0,12
28.6544,-82.1523,120263,1,27,2,2,0,12
29.7911,-81.9311,120264,1,28,2,1,1,12
25.9932,-80.3320,120265,2,28,2,1,0,12
26.0880,-80.1710,120267,1,1,3,1,0,12
30.8275,-85.0521,120268,2,3,3,1,0,12
25.5100,-80.4360,120269,1,2,3,1,0,12
27.2717,-80.3983,120270,1,4,3,1,0,12
27.2774,-81.3528,120271,2,14,1,1,0,12
28.6803,-81.4969,120272,1,28,2,1,1,12
27.0581,-80.1274,120273,1,1,3,1,0,12
27.8824,-82.7870,120274,1,3,3,1,0,12
26.0626,-80.1932,120276,1,4,3,1,0,12
28.1825,-82.7403,120277,2,6,3,1,1,12
26.7457,-80.0517,120278,1,7,3,1,0,12
30.0745,-81.4985,120279,1,26,2,1,0,12
27.6425,-82.4578,120280,1,28,2,1,1,12
28.6319,-81.3190,120281,2,28,2,2,2,12
28.8042,-81.2790,120282,1,3,3,1,0,12
26.6079,-81.8307,120283,1,7,3,1,0,12
25.7943,-80.2356,120284,3,27,2,1,0,12
28.2772,-80.6938,120285,2,9,3,1,0,12
27.3516,-82.5056,120286,1,20,1,1,0,12
26.1946,-80.1877,120287,1,9,2,1,0,12
29.3592,-82.2472,120288,1,13,2,1,0,12
25.5654,-80.4665,120289,1,16,2,1,0,12
27.2017,-80.2028,120290,2,24,2,1,0,12
29.3448,-82.1521,120291,1,26,2,1,1,12
29.3572,-82.2217,120292,2,28,2,2,0,12
27.4129,-82.5467,120293,1,9,1,1,0,12
27.6090,-80.3839,120294,1,17,1,1,1,12
28.5738,-81.5174,120295,1,20,1,1,0,12
27.5119,-82.6365,120296,1,22,1,1,0,12
25.9794,-80.4038,120297,1,25,1,1,0,12
28.0854,-82.4596,120298,1,18,2,1,0,12
28.1011,-81.9056,120299,3,23,2,1,1,12
26.6809,-80.1119,120300,1,23,2,1,1,12
29.0015,-82.7613,120302,1,28,2,1,1,12
25.7306,-80.3868,120303,1,28,2,1,1,12
30.3720,-81.4331,120304,2,2,3,1,1,12
30.1267,-83.5821,120305,2,2,3,1,0,12
27.2259,-80.2527,120306,1,2,3,1,0,12
26.9621,-82.0198,120307,9,3,3,2,0,12
29.1668,-81.0385,120308,1,4,3,1,0,12
30.4241,-87.2623,120309,1,5,3,1,0,12
28.5531,-80.7962,120310,2,5,3,1,0,12
29.1992,-81.0818,120311,1,6,3,1,0,12
28.6818,-81.3885,120312,2,7,3,1,1,12
25.5699,-80.3634,120313,1,8,3,1,1,12
30.9181,-87.3144,120314,1,8,3,1,1,12
28.8722,-81.2796,120315,2,9,3,1,0,12
30.4047,-87.2766,120317,1,11,3,1,0,12
28.0288,-82.1670,120318,1,11,3,1,1,12
28.9869,-81.2474,120319,2,12,3,2,1,12
29.6518,-82.2783,120321,2,13,3,1,0,12
27.9963,-81.9809,120322,1,13,3,1,0,12
27.8981,-82.2939,120323,1,14,3,1,0,12
26.2364,-80.0903,120324,1,12,3,1,0,12
30.1732,-85.6612,120325,1,15,3,1,0,12
25.9843,-80.2058,120326,1,1,1,1,0,12
28.1155,-80.7058,120327,1,2,1,1,0,12
27.2856,-80.3572,120328,1,2,1,1,0,12
26.0461,-80.2308,120329,2,2,1,1,0,12
28.3971,-81.3103,120330,1,11,1,1,1,12
26.8082,-80.0836,120331,1,14,1,1,0,12
30.4946,-84.3299,120332,1,12,4,1,0,12
25.7971,-80.1890,120333,1,18,1,1,0,12
25.5608,-80.3824,120334,2,20,1,1,0,12
29.3514,-81.1519,120335,1,21,1,1,0,12
26.2115,-80.1067,120336,2,22,1,1,0,12
26.6235,-80.1340,120337,2,22,1,1,0,12
26.1360,-80.1926,120338,1,24,1,1,0,12
25.4550,-80.4752,120339,2,25,1,1,0,12
25.7196,-80.4072,120340,1,28,1,1,0,12
26.2723,-80.2214,120341,1,1,2,1,1,12
25.6322,-80.4145,120342,1,2,2,2,0,12
27.2953,-80.4169,120343,2,2,2,1,1,12
25.8697,-80.2180,120344,2,2,2,1,0,12
26.2514,-80.1007,120345,1,2,2,1,0,12
29.2294,-81.0161,120346,1,3,2,1,0,12
26.4158,-81.4193,120347,1,6,2,1,0,12
25.8683,-80.2343,120348,1,7,2,1,0,12
28.9425,-82.4859,120349,1,15,2,1,1,12
27.6017,-82.3115,120350,2,16,2,1,0,12
27.1121,-82.3161,120351,2,20,2,1,0,12
26.8486,-80.0736,120352,1,26,2,1,0,12
27.9345,-82.7624,120353,2,28,2,1,0,12
28.3241,-80.6088,120354,1,28,2,1,0,12
25.7328,-80.3190,120355,2,1,3,1,0,12
28.4967,-81.6117,120356,2,8,3,1,0,12
27.8283,-82.6867,120357,2,11,3,1,0,12
26.4762,-81.8374,120358,2,12,3,1,0,12
29.8431,-81.3224,120359,2,12,3,1,0,12
28.0107,-82.4815,120360,1,12,3,1,0,12
26.6319,-80.1459,120362,3,27,1,1,0,12
26.0105,-80.3613,120363,2,7,2,1,0,12
26.6522,-80.1327,120364,2,4,3,1,0,12
28.8037,-82.5764,120365,1,12,3,1,0,12
30.5125,-84.5178,120366,1,12,3,1,0,12
27.9666,-82.8251,120367,1,13,3,1,1,12
25.9129,-80.2582,120368,4,13,3,1,0,12
28.4099,-81.3741,120369,1,13,3,1,1,12
26.4393,-80.0905,120370,1,13,3,1,0,12
27.7172,-80.9486,120371,2,13,3,1,0,12
28.3248,-82.3098,120372,1,13,3,1,1,12
28.2410,-82.0466,120373,2,13,3,1,0,12
26.8961,-81.2379,120374,1,14,3,1,0,12
28.3897,-82.6633,120375,1,14,3,1,0,12
28.3355,-81.3302,120376,1,14,3,1,1,12
26.8127,-80.6482,120377,1,14,3,1,0,12
30.5985,-86.1107,120378,3,14,3,1,1,12
30.2344,-83.6855,120379,1,16,3,1,0,12
30.6458,-87.0799,120380,1,16,3,1,1,12
24.5807,-81.7059,120382,3,17,3,1,0,12
28.8665,-82.5108,120383,2,18,3,1,0,12
25.7115,-80.4381,120384,1,4,3,1,1,12
28.3750,-82.6827,120385,2,14,3,2,1,12
25.7454,-80.2380,120386,1,17,3,1,0,12
27.9408,-82.4549,120387,1,18,3,1,0,12
25.7429,-80.2298,120388,2,19,3,1,0,12
28.3599,-80.8043,120389,2,20,3,1,0,12
29.0309,-82.3064,120390,2,20,3,1,0,12
27.9657,-82.2776,120391,3,21,3,1,0,12
30.3556,-81.4816,120392,4,21,3,1,1,12
26.6647,-80.7074,120394,1,22,3,2,1,12
28.5435,-82.4152,120395,3,13,3,2,0,12
29.2709,-81.0810,120396,1,17,3,1,0,12
28.1025,-80.6143,120397,2,19,3,1,0,12
30.6144,-81.5976,120398,3,15,3,1,0,12
28.0089,-82.1651,120399,1,22,3,1,0,12
26.1229,-80.3564,120400,1,4,3,2,0,12
30.4792,-81.5772,120401,2,26,3,1,0,12
28.5348,-82.4735,120402,1,17,3,1,0,12
26.5203,-80.6816,120403,3,17,3,4,0,12
28.1971,-82.1964,120404,3,18,3,2,1,12
29.3391,-82.0905,120405,1,19,3,1,1,12
30.6045,-87.3160,120406,4,19,3,1,0,12
30.172,-83.5975,120407,2,20,3,1,0,12
29.6488,-81.6622,120408,2,21,3,1,0,12
30.6365,-81.7536,120409,1,22,3,1,1,12
26.6650,-81.8244,120410,1,22,3,1,1,12
28.0221,-82.1072,120411,2,23,3,1,1,12
27.7556,-82.3351,120412,4,23,3,1,0,12
30.5027,-87.2066,120414,1,24,3,1,0,12
30.2561,-81.3896,120415,1,24,3,1,0,12
30.1598,-82.9245,120416,2,25,3,1,1,12
28.0932,-80.6217,120417,2,24,3,1,0,12
30.5651,-81.6431,120418,1,19,1,1,0,12
28.0328,-82.4512,120419,1,22,2,1,0,12
26.2873,-80.2826,120420,2,3,3,1,0,12
26.1198,-80.3364,120421,2,6,3,1,1,12
26.0808,-80.1667,120422,1,7,3,1,0,12
28.5145,-81.397,120423,2,12,3,1,0,12
28.5775,-81.2030,120424,1,17,3,1,1,12
26.6679,-80.2547,120425,2,17,3,1,0,12
28.5702,-81.4234,120426,1,19,3,1,0,12
28.0569,-82.4260,120427,2,8,3,1,0,12
28.3692,-81.3530,120428,2,20,3,1,0,12
29.4724,-82.6105,120429,1,21,3,1,1,12
28.2423,-82.3633,120430,2,21,3,1,2,12
30.0237,-82.7043,120431,1,22,3,1,0,12
28.3471,-81.6622,120432,2,14,3,1,0,12
30.8578,-86.8727,120433,2,21,3,1,0,12
26.6177,-80.0927,120434,1,22,3,1,0,12
30.2358,-85.6279,120435,2,25,3,1,0,12
30.4237,-86.6093,120436,1,27,3,1,1,12
27.5659,-82.5657,120437,2,27,3,1,1,12
29.0407,-81.0053,120438,1,27,3,1,0,12
28.0150,-81.7309,120439,1,28,3,1,1,12
27.2435,-80.8456,120441,1,7,1,1,0,12
25.4541,-80.4934,120442,4,3,1,1,0,12
28.3833,-80.7376,120443,1,3,1,1,0,12
28.8999,-81.9118,120444,1,4,1,1,0,12
28.6278,-81.3170,120445,2,10,1,1,0,12
27.8244,-82.3817,120446,1,14,1,1,0,12
30.3385,-81.5388,120447,3,16,1,3,1,12
27.2689,-82.4211,120449,2,19,1,1,0,12
26.1526,-80.1188,120450,2,20,1,1,0,12
26.7089,-80.1825,120451,2,27,1,1,0,12
30.3292,-81.6570,120452,1,29,1,1,0,12
26.5275,-80.0985,120453,1,31,1,1,0,12
25.7322,-80.3757,120454,1,12,2,1,0,12
26.5737,-82.0382,120455,1,12,2,1,1,12
28.9620,-81.5937,120456,2,19,2,1,0,12
28.8830,-81.2794,120457,1,1,3,1,1,12
28.3424,-82.6993,120459,2,3,3,1,0,12
27.4623,-82.5579,120460,1,5,3,1,0,12
26.7550,-80.0559,120461,1,6,3,1,0,12
28.1920,-81.4671,120462,4,11,3,1,0,12
27.2753,-81.3522,120463,2,13,3,1,0,12
29.8533,-81.6625,120464,2,20,3,1,0,12
29.7096,-82.0482,120465,1,21,3,1,1,12
30.9821,-85.4077,120466,2,22,3,1,0,12
29.69,-81.6626,120467,2,22,3,1,1,12
25.9403,-80.2613,120468,2,22,3,1,0,12
28.5978,-81.4968,120470,2,25,3,2,0,12
26.4911,-81.7942,120471,1,25,3,1,0,12
25.6278,-80.3705,120472,3,26,3,2,0,12
27.4623,-82.5917,120473,1,26,3,1,0,12
27.0576,-82.0276,120474,2,27,3,2,1,12
27.8218,-82.7285,120475,2,27,3,1,0,12
25.5701,-80.3778,120476,1,28,3,1,0,12
30.4285,-87.2150,120477,1,30,3,1,0,12
26.8338,-81.1865,120478,1,30,3,8,0,12
26.3270,-80.1072,120479,1,14,3,1,0,12
27.3679,-80.5463,120480,1,1,4,1,0,12
26.7081,-80.1619,120481,2,1,4,2,0,12
30.0734,-81.5321,120482,1,4,4,1,0,12
27.5151,-81.4816,120483,2,26,2,1,0,12
29.1625,-81.5338,120484,2,3,3,1,0,12
28.1257,-82.6967,120485,2,4,3,1,0,12
27.6162,-80.4002,120486,2,21,3,1,1,12
28.3328,-81.5283,120487,1,22,3,1,0,12
30.0383,-81.8969,120488,2,25,3,1,0,12
28.8388,-82.3098,120489,1,25,3,1,0,12
28.2691,-82.6981,120490,1,27,3,1,0,12
27.2083,-81.2760,120491,3,27,3,1,0,12
27.6265,-81.5295,120492,1,28,3,1,0,12
28.8556,-82.5842,120493,1,31,3,1,0,12
27.5211,-82.5612,120494,1,1,4,2,0,12
27.8937,-82.3444,120495,1,3,4,1,0,12
27.1790,-80.3165,120496,1,4,4,3,0,12
25.9988,-80.2071,120497,3,17,1,1,0,12
26.6647,-81.9466,120498,1,1,2,1,0,12
26.1364,-80.1548,120499,2,15,2,1,0,12
27.8312,-82.1456,120500,1,21,2,1,1,12
30.1868,-81.6412,120501,3,2,3,4,0,12
25.8673,-80.2667,120502,2,13,3,1,0,12
25.8107,-80.4821,120503,1,16,3,1,0,12
28.0352,-80.6499,120504,2,20,3,1,0,12
25.4623,-80.4626,120505,2,21,3,1,0,12
26.1678,-81.1144,120506,2,22,3,2,0,12
30.2492,-85.5566,120508,1,25,3,1,1,12
28.6571,-81.4961,120509,1,25,3,1,0,12
28.3580,-80.6105,120510,1,27,3,1,0,12
26.6151,-80.0738,120511,1,28,3,1,1,12
29.9525,-82.8972,120512,1,29,3,1,1,12
27.9569,-82.3560,120513,1,29,3,1,0,12
27.3885,-82.5013,120514,1,30,3,1,0,12
28.3579,-80.7826,120515,1,30,3,1,1,12
30.9646,-85.5290,120516,1,31,3,1,1,12
28.2061,-82.6573,120517,4,31,3,1,0,12
27.8812,-80.5017,120518,2,1,4,1,0,12
27.7545,-80.4268,120519,2,1,4,1,1,12
30.5152,-87.3022,120520,2,2,4,1,1,12
29.1200,-82.0015,120521,1,3,4,1,1,12
30.1415,-82.6505,120522,1,3,4,1,1,12
28.3516,-81.6756,120523,3,2,4,3,0,12
26.2606,-80.1329,120524,1,3,4,1,1,12
26.8396,-80.1020,120526,1,4,4,1,1,12
28.9242,-80.9382,120527,1,5,4,1,0,12
28.4634,-81.4687,120528,1,5,4,1,1,12
27.3144,-82.1082,120529,1,5,4,1,0,12
27.4986,-82.5630,120530,1,5,4,1,0,12
27.1188,-81.9992,120531,2,9,4,1,0,12
27.9042,-82.3135,120532,1,9,4,1,1,12
26.1676,-80.1171,120533,1,16,3,1,0,12
29.6538,-82.3102,120534,1,3,4,2,0,12
26.9551,-80.0769,120535,1,4,4,1,0,12
26.6285,-80.0887,120536,1,5,4,1,0,12
27.9370,-82.3686,120537,1,8,4,1,0,12
27.8938,-82.7236,120538,1,22,1,1,0,12
30.9021,-85.4324,120539,1,16,3,1,1,12
26.3767,-80.1210,120540,2,13,3,1,0,12
28.7864,-81.0712,120541,1,15,3,1,0,12
27.9982,-82.4139,120542,2,22,3,1,1,12
30.5988,-81.4596,120543,1,27,3,1,1,12
27.0225,-82.1231,120544,2,28,3,1,1,12
28.5894,-81.3835,120546,1,29,3,1,1,12
30.2537,-81.5126,120547,2,29,3,2,1,12
27.8801,-82.6607,120548,4,31,3,1,0,12
26.8106,-81.9194,120549,1,1,4,1,1,12
29.3889,-82.4669,120550,2,4,4,2,1,12
25.9130,-80.2116,120551,1,4,4,1,0,12
30.8069,-85.6154,120552,1,5,4,1,0,12
29.0985,-82.3521,120553,4,8,4,2,1,12
26.8218,-81.9441,120554,2,5,4,1,0,12
28.5777,-81.9135,120555,2,9,4,1,0,12
27.2988,-82.5142,120556,3,10,4,1,1,12
30.2661,-81.6097,120557,1,11,4,1,1,12
26.0474,-81.6855,120558,1,1,4,1,0,12
27.8308,-82.2032,120559,1,13,4,1,1,12
30.4105,-81.4219,120560,1,13,4,1,0,12
28.0192,-82.3025,120562,1,11,4,1,0,12
29.1670,-81.0870,120563,2,12,3,1,0,12
26.3044,-80.1583,120564,1,3,4,1,1,12
26.6411,-81.8728,120565,2,12,4,1,1,12
26.2501,-80.2213,120566,2,13,4,1,0,12
28.2444,-80.7224,120567,3,11,3,1,0,12
28.6831,-82.3213,120568,2,4,4,1,1,12
27.4624,-82.6041,120569,1,6,4,1,0,12
27.4441,-82.4690,120570,1,8,4,1,0,12
28.3573,-80.6690,120571,1,8,4,1,0,12
30.4179,-87.2755,120572,1,10,4,1,0,12
30.4420,-81.5918,120573,2,10,4,1,0,12
27.7520,-82.6721,120574,1,13,4,1,0,12
27.5504,-80.3730,120575,3,14,4,1,0,12
28.8938,-81.9736,120576,1,6,4,1,0,12
27.9960,-82.4122,120577,1,8,4,1,0,12
29.3154,-81.1049,120578,1,15,4,1,0,12
30.2498,-81.5845,120579,2,16,4,1,0,12
26.3441,-80.0863,120580,2,1,3,1,1,12
27.7337,-81.0242,120581,3,15,3,1,0,12
28.5789,-81.9391,120582,3,5,1,1,0,12
28.8193,-81.6230,120583,2,2,3,1,0,12
28.2878,-81.4725,120584,2,28,3,1,0,12
30.3981,-84.2800,120585,1,23,1,1,0,12
28.2449,-81.5906,120586,2,1,4,1,1,12
30.4078,-87.2726,120587,1,6,4,1,0,12
28.0495,-81.9573,120588,1,5,3,1,0,12
30.4543,-83.1155,120589,1,10,4,1,1,12
26.3381,-81.7935,120590,2,11,4,1,1,12
25.9408,-80.2858,120591,1,12,4,1,0,12
28.5874,-81.3938,120592,1,15,4,1,1,12
28.1388,-80.6717,120593,1,15,4,1,0,12
28.0500,-82.5498,120594,1,17,4,1,0,12
29.2021,-82.2514,120595,2,17,4,1,0,12
30.3648,-81.6687,120596,1,18,4,1,0,12
30.3113,-81.6068,120597,2,19,4,1,2,12
28.4914,-82.5417,120598,2,18,2,1,0,12
27.6323,-80.3789,120599,2,28,2,1,0,12
25.4478,-80.4858,120600,1,7,3,1,0,12
27.9487,-82.5320,120601,2,18,3,1,0,12
26.3530,-80.1712,120602,2,20,3,1,0,12
26.0080,-80.2808,120603,1,20,3,1,0,12
28.8653,-81.9972,120604,2,11,4,1,0,12
25.8250,-80.2037,120605,1,11,4,1,0,12
27.2767,-80.3620,120606,1,12,4,1,0,12
28.5428,-81.2968,120607,1,12,4,1,0,12
25.7817,-80.3739,120608,1,8,1,1,0,12
29.3971,-82.2405,120609,4,12,4,1,1,12
26.2591,-80.1039,120611,1,4,4,1,1,12
27.8427,-82.7286,120612,3,11,4,1,0,12
29.0255,-81.1952,120614,2,16,3,1,0,12
27.6405,-80.6434,120615,1,7,4,2,1,12
28.3256,-82.6357,120616,2,9,4,1,1,12
27.7713,-82.6355,120617,1,11,4,1,1,12
28.0369,-82.0557,120618,2,11,4,1,1,12
28.9852,-82.6451,120619,1,12,4,1,0,12
27.9711,-81.5621,120620,1,30,3,1,0,12
28.1880,-82.5482,120621,2,12,4,2,0,12
26.1446,-80.3426,120622,2,16,4,2,0,12
27.2654,-82.4649,120623,2,10,4,1,0,12
28.5034,-82.5233,120624,2,16,4,2,0,12
26.4226,-81.2719,120625,3,18,4,1,0,12
29.0587,-81.2743,120626,2,18,4,1,1,12
28.4528,-80.7628,120627,1,19,4,1,1,12
28.2587,-82.7107,120628,1,12,3,1,0,12
27.5684,-80.398,120629,2,16,4,1,0,12
28.3168,-82.6952,120630,1,20,4,1,0,12
30.3935,-87.2569,120631,1,21,4,1,1,12
30.1691,-81.6024,120632,1,21,4,1,1,12
28.8587,-82.3843,120634,2,21,4,1,0,12
27.8597,-80.5238,120635,1,23,4,1,1,12
30.3695,-81.7234,120636,1,23,4,1,0,12
30.2545,-81.7426,120637,1,23,4,1,1,12
28.2440,-82.7154,120638,1,10,4,1,0,12
25.7502,-80.2427,120639,1,18,4,1,0,12
26.1377,-80.1866,120640,1,19,4,1,0,12
28.9588,-81.2564,120641,1,14,4,1,0,12
27.8218,-82.7285,120642,2,16,4,1,0,12
26.1768,-80.1920,120643,1,25,4,2,0,12
28.5943,-81.3834,120644,2,14,4,1,1,12
30.3218,-81.6811,120645,1,18,4,1,1,12
28.0510,-81.9281,120646,1,22,4,1,1,12
30.7730,-86.5649,120647,2,23,4,1,0,12
28.7629,-81.3646,120648,1,25,4,1,1,12
28.1975,-81.6399,120649,4,17,3,1,0,12
30.4570,-84.2546,120650,1,24,4,1,1,12
27.2884,-80.3897,120651,2,27,4,1,0,12
30.3353,-81.721,120652,1,28,4,1,0,12
25.6307,-80.4797,120653,2,14,2,2,1,12
28.5524,-81.4445,120654,1,22,4,1,0,12
26.0034,-80.1991,120655,2,29,3,1,0,12
25.6264,-80.4066,120656,2,6,4,1,0,12
28.6910,-82.2074,120657,1,16,4,1,0,12
26.0381,-80.2490,120658,2,17,4,1,0,12
27.6578,-80.5245,120659,1,18,4,1,1,12
26.4610,-81.8283,120660,1,20,4,1,0,12
30.1529,-82.0326,120661,2,23,4,1,0,12
30.6236,-87.0210,120662,1,24,4,1,0,12
29.1585,-81.3843,120663,2,27,4,1,0,12
29.2883,-81.0651,120664,3,18,4,1,1,12
